TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4187	Tường Vân Diên	Furniture_guashi_14	34	4187	4187		FurnitureItem	999	Đồ chơi thích hợp khi ra ngoài ngao du, bay theo làn gió, khiến người ta quên đi phiền muộn	500000	1	1	1000	3	1	1	99999	4014										
4188	Tử Châu Hiệu Giác	Furniture_guashi_15	34	4188	4188		FurnitureItem	999	Làm từ sừng thú, âm thanh cao vút, thường dùng để phát hiệu lệnh và cổ vũ sĩ khí	1000000	1	1	1000	4	1	1	99999	4015										
4189	Tranh Sơn Thủy	Furniture_guashi_16	34	4189	4189		FurnitureItem	999	Bức họa cổ, không rõ là bút tích của ai, nhưng nhìn nét vẽ chắc chắn là từ danh họa nổi tiếng\n「Đồ họa độc đáo, chinh phục lòng người」	2000000	1	1	1000	5	1	1	99999	4016										
4190	Ngân Linh Cung	Furniture_guashi_17	34	4190	4190		FurnitureItem	999	Trường cung thường dùng cho tướng quân, làm từ gỗ thượng hạng, đàn hồi tốt	4000000	1	1	1000	6	1	1	99999	4017										
10829	Đan Quế Phiêu Hương 	Furniture_guashi_21	34	50114	50114		FurnitureItem	999	đan quế hoa nở chi tế, hương Phiêu mười dặm.tế quan hình như có mùi hoa thấu bức tranh ra, vui vẻ thoải mái, hựu phảng phất đặt mình trong biển hoa, khí tĩnh thanh thanh 	8000000	1	1	1000	6	1	1	99999	4021										
10830	Tử Nhật Phương Đông 	Furniture_guashi_22	34	50115	50115		FurnitureItem	999	ánh sáng mặt trời nhảy ra vu tằng lãng trên, bồi hồi vu Đông Sơn đỉnh, bạch lộ hoành giang, thủy quang nhận thiên.ý cảnh dữ hoạ sĩ đều vì tốt nhất chờ, có không dám vọng tưởng, năng đánh giá đã hi vọng 	16000000	1	1	1000	7	1	1	99999	4022										
4191	Xích Đu	Furniture_dayuanjing_1	34	4191	4191		FurnitureItem	999	Xích đu thường đặt trong đình viện của người giàu có, là ký ức tuổi thơ của rất nhiều người\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	300000	1	1	1000	2	1	1	99999	4501										
4192	Kệ Binh Khí	Furniture_dayuanjing_2	34	4192	4192		FurnitureItem	999	Giá binh khí thường dùng để đựng binh khí dài, phía dưới có thể treo thuẫn bài và binh khí ngắn	750000	1	1	1000	3	1	1	99999	4502										
4193	Bách Hoa Liễu Loạn	Furniture_dayuanjing_3	34	4193	4193		FurnitureItem	999	Bồn hoa làm từ gỗ hương đàn, mùi thơm thoang thoảng, thường đặt trong sân vườn	1500000	1	1	1000	4	1	1	99999	4503										
4194	Vạn Tử Thiên Hồng	Furniture_dayuanjing_4	34	4194	4194		FurnitureItem	999	Bồn hoa có đế làm từ gỗ hương đàn, điêu khắc từ đá xanh, trồng nhiều loại hoa cỏ lạ	3000000	1	1	1000	5	1	1	99999	4504										
4195	Nguyệt Minh Hoa Ảnh	Furniture_dayuanjing_5	34	4195	4195		FurnitureItem	999	Xích đu trang trí bằng hoa tươi, là tác phẩm của thợ thủ công nổi tiếng.\n「Xích đu và bóng hoa, soi mình dưới ánh trăng」\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	6000000	1	1	1000	6	1	1	99999	4505										
4196	Bàn Đá Tròn	Furniture_dayuanjing_6	34	4196	4196		FurnitureItem	999	Bàn tròn điêu khắc từ đá xanh, đơn giản nhưng bền, thường đặt ở sân vườn	300000	1	1	1000	2	1	1	99999	4506										
4197	Tam Nhân Hành	Furniture_dayuanjing_7	34	4197	4197		FurnitureItem	999	Vật thánh nhân xưa ngồi khi truyền đạo cho học trò\n「Trong ba người ắt có thầy ta」	750000	1	1	1000	3	1	1	99999	4507										
4198	Hải Giác Kỳ Thạch	Furniture_dayuanjing_8	34	4198	4198		FurnitureItem	999	Đá hình thù kỳ quái, rất có giá trị, các thương gia đặt tên là Hải Giác, ngụ ý chân trời góc bể	1500000	1	1	1000	4	1	1	99999	4508										
4199	Quần Phong Tủng Thúy	Furniture_dayuanjing_9	34	4199	4199		FurnitureItem	999	Thợ đá tốn nhiều công sức điêu khắc mà thành, vô cùng quý giá	3000000	1	1	1000	5	1	1	99999	4509										
4200	Tam Sinh Tam Thế	Furniture_dayuanjing_10	34	4200	4200		FurnitureItem	999	Tương truyền là hoa đào ghép, khi gió thổi qua, cánh hoa bay theo làn gió, hương hoa tỏa khắp nơi	6000000	1	1	1000	6	1	1	99999	4510										
4201	Giếng Đá Cổ	Furniture_dayuanjing_11	34	4201	4201		FurnitureItem	999	Giếng đá cổ xưa, từng trải qua nhiều phong ba bão táp	300000	1	1	1000	2	1	1	99999	4511										
4202	Hoa Mộc Cổ Giá	Furniture_dayuanjing_12	34	4202	4202		FurnitureItem	999	Trống được cải tạo từ các loại trống lớn trong quân đội, tiếng nhỏ, thường dùng trong các dịp lễ lạc\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	750000	1	1	1000	3	1	1	99999	4512										
4203	Yến Ngữ	Furniture_dayuanjing_13	34	4203	4203		FurnitureItem	999	Dụng cụ có thể phát ra âm thánh thót, trong như tiếng chim hót.\n「Trần nhà chim hót líu lo, rì rào trong lá tiếng tằm nhả tơ」\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	1500000	1	1	1000	4	1	1	99999	4513										
4204	Biên Chung	Furniture_dayuanjing_14	34	4204	4204		FurnitureItem	999	Nhạc cụ đúc bằng đồng, âm lượng và thang tâm khác hẳn vẻ bề ngoài\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	3000000	1	1	1000	5	1	1	99999	4514										
4205	Át Vân	Furniture_dayuanjing_15	34	4205	4205		FurnitureItem	999	Nhạc cụ làm bằng nguyên liệu cao cấp, thanh âm vang xa.\n「Thanh chấn lâm mộc, hưởng át hành vân」\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	6000000	1	1	1000	6	1	1	99999	4515										
5226	Chậu Triều Nhan Hoa	Furniture_dayuanjing_16	34	5226	5226		FurnitureItem	999	Chậu hoa Loa Kèn, do hoa nở vào buổi sáng, tàn vào buổi chiều tối nên còn có tên là Triều Nhan	1500000	1	1	1000	4	1	1	99999	4516										
5227	Tiểu Lục Âm	Furniture_dayuanjing_17	34	5227	5227		FurnitureItem	999	Cây thường được trồng trong đình viện, có thể che nắng che mưa!	3000000	1	1	1000	5	1	1	99999	4517										
5228	Thập Lý Đào Hoa	Furniture_dayuanjing_18	34	5228	5228		FurnitureItem	999	Tương truyền đây là loài cây có nguồn gốc từ Đào Hoa Đảo, một làn gió nhẹ thổi qua, cánh hoa rơi xuống tỏa hương khắp muôn nơi	6000000	1	1	1000	6	1	1	99999	4518										
5229	Giàn Triều Nhan Hoa	Furniture_dayuanjing_19	34	5229	5229		FurnitureItem	999	Lán hoa Loa Kèn, do hoa nở vào buổi sáng sớm, tàn vào buổi chiều tối nên còn có tên là Triều Nhan	1500000	1	1	1000	4	1	1	99999	4519										
5230	Ngân Thạch Song Nhân	Furniture_dayuanjing_20	34	5230	5230		FurnitureItem	999	Ghế làm bằng đá cao cấp, hoa văn tinh tế, hè mát đông ấm\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	3000000	1	1	1000	5	1	1	99999	4520										
5231	Lưu Kim Song Nhân	Furniture_dayuanjing_21	34	5231	5231		FurnitureItem	999	Ghế làm bằng đá cao cấp, viền vàng, hoa văn tinh tế, hè mát đông ấm\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	6000000	1	1	1000	6	1	1	99999	4521										
5232	Phù Điêu Chiếu Bích	Furniture_dayuanjing_22	34	5232	5232		FurnitureItem	999	Bức bình phong làm bằng đá cao cấp, được chạm khắc hoa văn vô cùng tinh xảo	3000000	1	1	1000	5	1	1	99999	4522										
5233	Hà Hoa Tiểu Trì	Furniture_dayuanjing_23	34	5233	5233		FurnitureItem	999	Đóa sen chớm nở bên hồ, chuồn chuồn bay lượn đậu nhành hoa thơm. Thường thấy ở các nhà danh gia vọng tộc	6000000	1	1	1000	6	1	1	99999	4523										
4206	Ghế Đá Tròn	Furniture_xiaoyuanjing_1	34	4206	4206		FurnitureItem	999	Ghế đá làm bằng Thanh Thạch, đơn giản nhưng bền, thường được đặt ở đình viện\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	100000	1	1	1000	2	1	1	99999	5001										
4207	Rượu Lâu Năm	Furniture_xiaoyuanjing_2	34	4207	4207		FurnitureItem	999	Thường ủ dưới đất, uống trong dịp cưới hỏi, mùi rượu thơm nồng	250000	1	1	1000	3	1	1	99999	5002										
4208	Bình Xích Đồng	Furniture_xiaoyuanjing_3	34	4208	4208		FurnitureItem	999	Bình bằng đồng, kiểu đơn giản, thường dùng trang trí ngoài sân hoặc dùng để đặt một số vật nhỏ	500000	1	1	1000	4	1	1	99999	5003										
4209	Bình Kim Tượng	Furniture_xiaoyuanjing_4	34	4209	4209		FurnitureItem	999	Thân bình có màu xanh lam, hoa văn vàng, tay cầm làm bằng vàng, đường nét tinh tế, vô cùng quý giá	1000000	1	1	1000	5	1	1	99999	5004										
4220	Nạp Bách Xuyên	Furniture_xiaoyuanjing_5	34	4220	4220		FurnitureItem	999	Được miêu tả bởi đoạn thơ sau: 「Đừng tưởng bình này nhỏ, đựng đủ trăm cân rượu. Sức một người chẳng được, bốn người tụ lại khiêng.」	2000000	1	1	1000	6	1	1	99999	5005										
4210	Hàng Rào Đá	Furniture_xiaoyuanjing_6	34	4210	4210		FurnitureItem	999	Hàng rào làm từ đá danh, thường dùng trên những cây cầu nhỏ để tránh bị trượt chân	100000	1	1	1000	2	1	1	99999	5006										
4211	Người Rơm	Furniture_xiaoyuanjing_7	34	4211	4211		FurnitureItem	999	Làm từ cỏ, khoác áo lam, đặt ngoài ruộng để chim chóc không dám đến phá hoại	250000	1	1	1000	3	1	1	99999	5007										
4212	Bách Hoa Trản	Furniture_xiaoyuanjing_8	34	4212	4212		FurnitureItem	999	Bình hoa làm từ đá xanh, trong chứa nhiều loại hoa, thường đặt ở sân vườn	500000	1	1	1000	4	1	1	99999	5008										
4213	Xá Tử Yên Hồng	Furniture_xiaoyuanjing_9	34	4213	4213		FurnitureItem	999	Lẵng hoa khắc bằng gỗ hương đàn, cắm nhiều loại hoa lạ mắt, màu sắc rực rỡ	1000000	1	1	1000	5	1	1	99999	5009										
4214	Trăng Trên Cành Liễu	Furniture_xiaoyuanjing_10	34	4214	4214		FurnitureItem	999	Được làm bằng gỗ Đàn Hương, có hình bán nguyệt, phía trên treo ba chiếc đèn\n「Năm trước rằm Nguyên Tiêu, đèn hoa sáng muôn nơi」\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	2000000	1	1	1000	6	1	1	99999	5010										
4215	Thạch Sư Tử	Furniture_xiaoyuanjing_11	34	4215	4215		FurnitureItem	999	Sư tử đá làm từ đá xanh, thần thái vô cùng sinh động	100000	1	1	1000	2	1	1	99999	5011										
4216	Hoa Cương Đăng	Furniture_xiaoyuanjing_12	34	4216	4216		FurnitureItem	999	Chân đèn làm bằng đá Hoa Cương, thường đặt trong đình viện để chiếu sáng\n\n[FFFE0D]Đặt xong có thể nhấp để dùng[-]	250000	1	1	1000	3	1	1	99999	5012										
4217	Vân Kim Đăng	Furniture_xiaoyuanjing_13	34	4217	4217		FurnitureItem	999	Đèn đá hiếm có, đế có nhiều đường hoa văn, đúc bằng vàng, tim đèn là Dạ Minh Châu\n\n[FFFE0D]Đặt xong, nhấp để dùng[-]	500000	1	1	1000	4	1	1	99999	5013										
4218	Kim Bích Tì Hưu	Furniture_xiaoyuanjing_14	34	4218	4218		FurnitureItem	999	Tì Hưu làm từ ngọc bích, điểm xuyết vàng ròng, ngụ ý tài lộc	1000000	1	1	1000	5	1	1	99999	5014										
4219	Thúy Ngọc Điêu Long	Furniture_xiaoyuanjing_15	34	4219	4219		FurnitureItem	999	Rồng điêu khắc từ ngọc thượng hạng, vật mà rồng đang ôm là Thúy Ngọc Minh Châu, quý giá vô cùng	2000000	1	1	1000	6	1	1	99999	5015										
5234	Lam Triều Nhan	Furniture_xiaoyuanjing_16	34	5234	5234		FurnitureItem	999	Chỉ nở hoa vào sáng sớm, vì vậy có tên là Triều Nhan	100000	1	1	1000	2	1	1	99999	5016										
5235	Hoa Mười Giờ	Furniture_xiaoyuanjing_17	34	5235	5235		FurnitureItem	999	Hoa nở vào buổi trưa, vì vậy có tên Hoa Mười Giờ, tượng trưng cho hi vọng và vui vẻ.	250000	1	1	1000	3	1	1	99999	5017										
5236	Tử Hồ Điệp	Furniture_xiaoyuanjing_18	34	5236	5236		FurnitureItem	999	Tựa như cánh bướm tím ẩn mình bên trong, vì vậy có tên Tử Hồ Điệp	100000	1	1	1000	2	1	1	99999	5018										
5237	Đế Nữ Hoa	Furniture_xiaoyuanjing_19	34	5237	5237		FurnitureItem	999	Loài thực vật tượng trưng cho sự trong sáng, thanh cao, cát tường.	250000	1	1	1000	3	1	1	99999	5019										
4244	Đại Đệ Tử	Furniture_xianding1	34	4244	4244		FurnitureItem	999	Thi Đấu Môn Phái, chọn ra người tài!\n[FFFE0D]Cách nhận: Trúng tuyển Đại Sư Huynh/Đại Sư Tỷ ở Thi Đấu Môn Phái[-]		1	1	1000	6	1	1	99999	10000										
4245	Độc Cô Cầu Bại	Furniture_xianding2	34	4245	4245		FurnitureItem	999	Hoa sơn luận kiếm, độc cô cầu bại!\n[FFFE0D]Cách nhận:  Quán quân Hoa sơn luận kiếm[-]		1	1	1000	6	1	1	99999	10001										
4246	Võ Cực Thiên Hạ	Furniture_xianding3	34	4246	4246		FurnitureItem	999	Võ Thần Điện		1	1	1000	6	1	1	99999	10002										
4247	Thần Binh Lợi Khí	Furniture_xianding4	34	4247	4247		FurnitureItem	999	Cường hóa trang bị, thần binh lợi khí!\n[FFFE0D]Cách nhận: Toàn thân cường hóa +100 trở lên[-]		1	1	1000	6	1	1	99999	10003										
4248	Kỹ Áp Quần Hùng	Furniture_xianding5	34	4248	4248		FurnitureItem	999	Khiêu chiến Minh chủ, trấn áp quần hùng!\n[FFFE0D]Cách nhận: 200 lần hạng 1 BXH Khiêu chiến Võ lâm minh chủ[-]		1	1	1000	6	1	1	99999	10004										
4249	Như Hổ Thêm Cánh	Furniture_xianding6	34	4249	4249		FurnitureItem	999	Khảm trang bị, như hổ thêm cánh!\n[FFFE0D]Cách nhận: Khảm 40 Đá Hồn Lv6 trở lên[-]		1	1	1000	6	1	1	99999	10005										
4250	Giàu Sang	Furniture_xianding7	34	4250	4250		FurnitureItem	999	Quyên góp bang hội, giàu không ai bắng!\n[FFFE0D]Cách nhận: Quyên góp bang 10000 lần[-]		1	1	1000	6	1	1	99999	10006										
4251	Đạt Đến Đỉnh Cao	Furniture_xianding8	34	4251	4251		FurnitureItem	999	Đạt tới đỉnh cao\n[FFFE0D]Cách nhận: Vượt 20 lần Thông Thiên Tháp tầng 8[-]		1	1	1000	6	1	1	99999	10007										
4837	Cát Quang Phượng Vũ	Furniture_xianding9	34	4837	4837		FurnitureItem	999	Do thợ có tay nghề cao nhất thiết kế riêng cho[FF69B4]「Võ Lâm Đại Mỹ Nhân TOP 20」[-], tượng trưng cho sức hấp dẫn, tao nhã, cao quý		1	1	1000	7	1	1	99999	10008										
4838	Thảm Phượng Loan (Hình Tim) 	Furniture_xianding10	34	4838	4838		FurnitureItem	999	Thảm do Tú Phường Tương Dương thiết kế riêng cho[FF69B4]「Thập Đại Mỹ Nhân Server」[-], tương truyền có loài chim tên Loan Phượng, tình nghĩa bất diệt, dáng vẻ tuyệt đẹp.		1	1	1000	6	1	1	99999	10009										
5238	Võ Lâm Chí Tôn	Furniture_xianding11	34	5238	5238		FurnitureItem	999	Đại hội võ lâm, thiên hạ chí tôn!\n[FFFE0D]Cách nhận: Đoạt quán quân Đại Hội Võ Lâm[-]		1	1	1000	7	1	1	99999	10010										
5239	Kim Đồng	Furniture_xianding12	34	5239	5239		FurnitureItem	999	Kim Đồng được khắc từ thỏi vàng, là một cặp với tượng Ngọc Nữ, tượng trưng cho tình yêu vĩnh hằng		1	1	1000	6	1	1	99999	10011										
5240	Ngọc Nữ	Furniture_xianding13	34	5240	5240		FurnitureItem	999	Ngọc Nữ được khắc từ thỏi vàng, là một cặp với tượng Kim Đồng, tượng trưng cho tình yêu vĩnh hằng		1	1	1000	6	1	1	99999	10012										
5241	Giường Hỉ-Tình Nồng	Furniture_xianding14	34	5241	5241		FurnitureItem	999	Giường Hỉ dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Trang Viên-Tình Nồng[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	4	1	1	99999	10013										
5242	Giường Hỉ-Lãm Nguyệt	Furniture_xianding15	34	5242	5242		FurnitureItem	999	Giường Hỉ dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Hải Tân-Lãm Nguyệt[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	5	1	1	99999	10014										
5243	Giường Hỉ-Long Phụng	Furniture_xianding16	34	5243	5243		FurnitureItem	999	Giường Hỉ dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Thuyền-Long Phụng[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	6	1	1	99999	10015										
5244	Bồn Tắm-Tình Nồng	Furniture_xianding17	34	5244	5244		FurnitureItem	999	Bồn Tắm dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Trang Viên-Tình Nồng[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	4	1	1	99999	10016										
5245	Bồn Tắm-Lãm Nguyệt	Furniture_xianding18	34	5245	5245		FurnitureItem	999	Bồn Tắm dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Hải Tân-Lãm Nguyệt[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	5	1	1	99999	10017										
5246	Bồn Tắm-Long Phụng	Furniture_xianding19	34	5246	5246		FurnitureItem	999	Bồn Tắm dành cho hiệp lữ kết hôn, hoàn thành hôn lễ [FFFE0D]Thuyền-Long Phụng[-] được nhận\n\n[FFFE0D]Chỉ có chủ Gia Viên và bạn đời được sử dụng[-]		1	1	1000	6	1	1	99999	10018										
5256	Vĩnh Kết Đồng Tâm	Furniture_xianding20	34	5256	5256		FurnitureItem	999	Trang sức dành cho hiệp lữ kết hôn, chúc cho hai người bách niên giai lão		1	1	1000	5	1	1	99999	10019										
6006	Bình Phong Tranh Hoa Đồng	Furniture_xianding21	34	6006	6006		FurnitureItem	999	Có học giả thăm hỏi「Hoa Đồng Tiểu Trúc」, sau dùng Gỗ Tử Đàn làm thành bình phong này		1	1	1000	6	1	1	99999	10020										
6215	Kết Hôn-Ghế Thường	Furniture_xianding22	34	6006	6006		FurnitureItem	999	Kết Hôn-Ghế Thường		1	1	1000	4	1	1	99999	10021										
6216	Kết Hôn-Bàn Trống Thường	Furniture_xianding23	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Trống Thường		1	1	1000	4	1	1	99999	10022										
6217	Kết Hôn-Bàn Đầy Thường	Furniture_xianding24	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Đầy Thường		1	1	1000	4	1	1	99999	10023										
6218	Kết Hôn-Ghế Long Trọng	Furniture_xianding25	34	6006	6006		FurnitureItem	999	Kết Hôn-Ghế Long Trọng		1	1	1000	5	1	1	99999	10024										
6219	Kết Hôn-Bàn Trống Long Trọng	Furniture_xianding26	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Trống Long Trọng		1	1	1000	5	1	1	99999	10025										
6220	Kết Hôn-Bàn Đầy Long Trọng	Furniture_xianding27	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Đầy Long Trọng		1	1	1000	5	1	1	99999	10026										
6221	Kết Hôn-Ghế Hào Hoa	Furniture_xianding28	34	6006	6006		FurnitureItem	999	Kết Hôn-Ghế Hào Hoa		1	1	1000	6	1	1	99999	10027										
6222	Kết Hôn-Bàn Trống Hào Hoa	Furniture_xianding29	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Trống Hào Hoa		1	1	1000	6	1	1	99999	10028										
6223	Kết Hôn-Bàn Đầy Hào Hoa	Furniture_xianding30	34	6006	6006		FurnitureItem	999	Kết Hôn-Bàn Đầy Hào Hoa		1	1	1000	6	1	1	99999	10029										
7293	Lâm An Thành Vương Tọa	Furniture_xianding31	34	6006	6006		FurnitureItem	999	Vương Tọa		1	1	1000	6	1	1	99999	10030										
7858	Hộp Nhạc	Furniture_xianding32	34	7858	7858		FurnitureItem	999	[FF69B4]Hộp nhạc tinh tế. Thưởng top 3「VLTK M Voice」, top 3 môn phái và được bình chọn 8000 phiếu[-]		1	1	1000	6	1	1	99999	10031										
7859	Tỳ Bà	Furniture_xianding33	34	7859	7859		FurnitureItem	999	[FF69B4]Top 10「VLTK M Voice」[-]		1	1	1000	6	1	1	99999	10032										
7860	Trợ Uy Tạo Thế	Furniture_xianding34	34	7860	7860		FurnitureItem	999	[FF69B4]Thưởng top 10 BXH bình chọn「VLTK M Voice」[-]		1	1	1000	6	1	1	99999	10033										
7861	Thiên Âm Minh Phượng	Furniture_xianding35	34	7861	7861		FurnitureItem	999	[FF69B4]Thưởng top 3 chung kết「VLTK M Voice」[-]		1	1	1000	7	1	1	99999	10034										
9535	Âm Dương Vô Cực	Furniture_xianding36	34	9535	9535		FurnitureItem	999	Âm dương vô cực, chứa uy lực thiên địa, quý tộc hoàng thiên cho người mô phỏng kiếm trận làm ra, có thể tránh đuổi tà ác. 		1	1	1000	5	1	1	99999	10036										
10468	Hiệp Cốt Nhu Tình	Furniture_xianding37	34	50049	50049		FurnitureItem	999	Trong Lễ Nữ Hiệp nhận trên [FFFE0D]10 [-][FFFE0D]ấn tượng tự chọn [-]sẽ nhận gia cụ này.		1	1	1000	5	1	1	99999	10037										
6825	「Tầng 1」Sàn Gỗ Lim	Furniture_1floor_diban1	34	6825	6825		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv4 trở lên để dùng[-]		1	1	1000	5	1	1	99999	1										
7074	「Tầng 1」Sàn Đá Vôi	Furniture_1floor_diban2	34	7074	7074		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv4 trở lên để dùng[-]		1	1	1000	5	1	1	99999	2										
7075	「Tầng 1」Sàn Gạch Men	Furniture_1floor_diban3	34	7075	7075		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv4 trở lên để dùng[-]		1	1	1000	3	1	1	99999	3										
7076	「Tầng 1」Sàn Gỗ Sồi	Furniture_1floor_diban4	34	7076	7076		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv1 trở lên để dùng[-]		1	1	1000	4	1	1	99999	4										
6826	「Tầng 1」Tường Thọ Văn Lưu Kim	Furniture_1floor_qiangbi1	34	6826	6826		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]tường Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv4 trở lên để dùng[-]		1	1	1000	5	1	1	99999	1000										
7077	「Tầng 1」Tường Vạn Phúc Điêu Văn	Furniture_1floor_qiangbi2	34	7077	7077		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]tường Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv4 trở lên để dùng[-]		1	1	1000	5	1	1	99999	1001										
7078	「Tầng 1」Tường Liên Bồng	Furniture_1floor_qiangbi3	34	7078	7078		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]tường Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv1 trở lên để dùng[-]		1	1	1000	3	1	1	99999	1002										
7079	「Tầng 1」Tường Tố Thảo	Furniture_1floor_qiangbi4	34	7079	7079		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]tường Trong Phòng Tầng 1[-]\n\n[FF6464FF]Cần Gia Viên Lv1 trở lên để dùng[-]		1	1	1000	3	1	1	99999	1003										
7080	「Tầng 2」Sàn Gỗ Lim	Furniture_2floor_diban1	34	6825	6825		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 2[-]\n\n[FF6464FF]Cần Gia Viên Lv7 trở lên để dùng[-]		1	1	1000	5	1	1	99999	2000										
7081	「Tầng 2」Sàn Đá Vôi	Furniture_2floor_diban2	34	7074	7074		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]sàn Trong Phòng Tầng 2[-]\n\n[FF6464FF]Cần Gia Viên Lv7 trở lên để dùng[-]		1	1	1000	3	1	1	99999	2001										
7082	「Tầng 2」Tường Miêu Kim	Furniture_2floor_qiangbi1	34	7082	7082		HouseWaiYiItem	999	Đặt trang sức Gia Viên sẽ thay đổi phương án trang trí, có thể thay thế kiểu dáng [FFFE0D]tường Trong Phòng Tầng 2[-]\n\n[FF6464FF]Cần Gia Viên Lv7 trở lên để dùng[-]		1	1	1000	5	1	1	99999	3000										
4427	Vườn Ươm	Furniture_tiandi1	34	4427	4427		FurnitureItem	999	Đặt vào có thể dùng để trồng cây, khi thu hoạch nhận được [FFFE0D]Gỗ[-]		1	1	1000	6	1	1	99999	20000										
6019	Chủ Tọa	Furniture_zhuzuo	34	100	100		FurnitureItem	999	Chủ Tọa-Trống		1	1	1000	6	1	1	99999	30000										
4296	Gỗ Tùng	Material_mu_Level1	34	4296	4296		QuickBuyFromMS	999	Cấp nguyên liệu: [64db00]Lv1[-]\n\nGỗ Tùng có mùi hương nhẹ, bền bỉ.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv1[-]\n\nNguồn ra: [64db00]Trồng cây[-]	40000	1	1	1000	2	1	1	99999											
4297	Gỗ Bạch Dương	Material_mu_Level2	34	4297	4297		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nGỗ Bạch Dương mềm, dễ gia công, hoa văn đẹp.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Trồng cây[-]	100000	2	1	1000	3	1	1	99999											
